index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity,employed,demand,consumption,consumption_expected,workforce,total_cash,deposits_cash
6188,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_87,0.7439928255752276,2.0842356527561274,False,2.0645701697784085,2.0450515706855743,2.1281573600784647,1,2.348961707857318,2.061704218549942
6189,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_88,1.1046133763728225,2.2936865052805446,False,1.9683968657036965,2.148059607936006,1.959793628070505,1,1.7683345912755792,2.042035031612801
6190,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_89,1.047498396778122,1.8358616976792734,False,2.1892540972966974,2.0752625856390567,1.9221587454678868,1,1.9850299707702916,2.280432659572223
6191,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_90,1.118791218644648,2.131160537093918,False,2.2416777576734717,1.8312711400547954,2.076787787747334,1,2.1696459572464426,2.0144462185624854
6192,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_91,0.9792257499026594,2.4398769280701513,False,1.9729831476564677,2.18252212962335,1.9257506747374626,1,1.9278763348241221,2.2064268931627975
6193,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_92,1.2107024297148097,1.992186138813135,False,2.1410391870303283,1.9312463307133199,1.7917473864820528,1,2.15062873726764,2.033475769367956
6194,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_93,0.8695060812210188,1.6366974545936492,False,1.874609921025019,1.824574793255705,2.027923177154303,1,1.8703960103849067,2.0870578679738334
6195,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_94,0.9044014640824173,2.3126729435933266,False,2.017333745660467,1.9020049260301064,2.103839448135937,1,2.047944837835749,2.0525141263058115
6196,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_95,0.638002383299429,2.4429496307807885,False,1.8581152617548746,2.079115664997579,1.9675622755318023,1,2.0089504675128262,2.219496364400341
6197,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_96,1.3724182147035857,2.058582426369144,False,1.8593784649153255,2.032893216268874,1.9131363853205534,1,2.1111977421878936,1.7378163605702697
6198,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_97,1.191234467612771,1.9420145751684827,False,2.080332958317062,2.1472039845623643,2.0923899007680418,1,2.0341162432519453,1.9365324698803923
6199,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_98,0.999827838859167,2.01859722432147,False,2.1266416850340653,2.079917235098634,1.9941598105876572,1,1.9244400467930352,2.036156078831494
6200,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,HH_99,1.0830407319222664,1.5907725968085646,False,2.052626063187726,2.08017503183665,1.8274842662512338,1,2.0492791652288402,2.0499535576626315
6201,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_0,1.1899022674954471,2.389557213594808,False,1.8057153804672395,1.8191561173342787,2.2168566659998636,1,2.3546209830580906,2.523732376010209
6202,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_1,0.8863271946082557,1.8835583230225086,False,1.7060157508821594,1.9440564997705472,2.264898034905364,1,1.8847354640787275,2.064429474934452
6203,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_2,0.901318225708436,2.1958921745974473,False,2.065883888642214,2.151510946078146,2.0674981167671613,1,1.738514769517928,1.942024194023273
6204,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_3,0.6815301311513219,1.7524608508840442,False,2.0034115214104364,1.7267966665079122,2.1179167004295563,1,1.5587159813269378,1.5558478255134915
6205,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_4,0.9022219284550402,1.8069473172644361,False,1.8286307946065494,2.5288113995043755,2.0589908845630527,1,2.0195401452490094,2.182887641270239
6206,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_5,0.9326823621998315,2.238057533918294,False,2.260961469155774,1.9349359477019503,2.0951030677002134,1,1.9783447919649049,2.1430060629783068
6207,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_6,1.1562131080722815,2.35628357065951,False,2.1421650441320583,1.7678945712418193,2.248038266813055,1,1.8012325795239414,2.353261905330096
6208,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_7,1.0131383330075292,1.796717765251207,False,1.9464865615177007,2.0763400454797383,2.109377744083711,1,1.8102280999687843,1.9559964597872106
6209,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_8,0.9398138526697157,1.8545686427588328,False,1.8248422618272777,2.0793855578308165,1.8399038112430115,1,2.3026877363382243,2.0539134159195944
6210,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_9,0.7363773772477056,2.369423203117311,False,2.0156809191876204,1.930965713972948,2.0590115059450604,1,2.3598437263533345,2.2120438280541466
6211,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_10,0.7334642281282469,1.7898011779328538,False,1.9819197324562345,2.2763516039869987,2.066426378470919,1,1.7412636534276766,2.2741677520590384
6212,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_11,0.8941254176353148,1.9624253988089202,False,1.8523391563528289,1.8707486338558925,2.140760022178162,1,1.9510890720183849,1.9204503939771314
6213,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_12,1.1900345259095153,2.130431709260619,False,1.945487533690858,2.028056594787826,2.007962047625233,1,2.0225108573808765,2.0106731866584906
6214,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_13,0.5901687374649818,1.695038570485154,False,2.1420578562476957,1.7404912987693981,1.8124245011612228,1,2.420900380315536,1.7894311287712645
6215,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_14,1.2423224837142026,1.9991764335575313,False,2.1377089400394382,1.9489510734511455,1.8125659737281719,1,1.8063831907189547,2.1857598271192256
6216,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_15,1.2720431540254615,1.8913677042588386,False,2.4271729260960386,2.292542566427294,2.257063220338589,1,1.7773601090435769,2.1124784539276615
6217,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_16,0.8917689543382065,1.9380131340681377,False,1.6274824669614343,2.1055783281567706,1.9913840504865294,1,2.168888987406336,2.2919090900204075
6218,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_17,0.9852672429546022,1.9512036839125282,False,2.0254992303746286,1.9338603452511365,2.12668600730095,1,1.97053644025367,2.1839831547411857
6219,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_18,1.0835887326927813,1.9510258989570888,False,2.2023565923768555,1.9321860071079355,1.777753302859726,1,2.39770525543587,2.106292499487407
6220,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_19,1.1156135295652334,2.1976499413366506,False,1.8840821923945317,1.8225325653799456,2.2747510519359397,1,1.917889720110963,2.187239242418779
6221,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_20,1.0176484862850128,1.7028936477444403,False,1.7224953438863722,1.8851155847414485,2.0766224299704525,1,2.3527455831603863,1.9240096092747807
6222,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_21,1.2045031529246966,1.8144033439458938,False,2.1284249836328124,1.7891413723161027,2.069989564503515,1,2.126222407318665,2.016417040714514
6223,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_22,1.1612838510861008,2.1760754716733812,False,2.1459290137933555,1.8484707811288357,1.9454571114867316,1,2.2876292650947447,2.317879847569193
6224,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_23,0.8335019443186442,2.0099839645530273,False,2.012233345815059,2.2638934803713107,2.1163468316471064,1,2.3501803749294825,2.456667246188855
6225,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_24,1.0253435421753212,2.095844241223216,False,2.2356322584314037,1.984894588351233,2.185626369597173,1,1.8548522849822462,1.9150225629877515
6226,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_25,1.3129562888815782,2.1484966496942723,False,2.0078637909471593,2.117277729366482,2.0414845473471774,1,1.7146662272062727,2.0815746483378326
6227,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_26,0.7907973530633059,2.055313419520034,False,2.129403265800337,1.8829361746770723,1.682830479379738,1,2.1419234858229563,2.2676000626025417
6228,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_27,0.861557230308412,1.8696321432108185,False,2.2788429695272203,2.173542536037623,2.2787130714426604,1,2.2379339357543966,2.259877318380523
6229,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_28,0.7488643133340216,2.423859111195666,False,1.921966534778378,1.9031700100826967,1.9733753582672047,1,2.1392214450402807,1.8140738386364028
6230,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_29,0.8651540320790614,1.903413773759074,False,2.2003521918019255,1.860564570212911,1.8291526249564813,1,1.785667233872343,1.9546916118726454
6231,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_30,1.1247113821149017,1.6590288906767183,False,1.766648287749858,2.2105974032347344,1.8797195574751593,1,1.796200965067651,2.0139246834333417
6232,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_31,1.1559282509206845,1.7511137988412562,False,2.3945590785350097,1.8995727933326645,1.9010810558771238,1,1.9503603134812362,1.7608390649430854
6233,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_32,0.8992546422495985,1.7018621330779522,False,2.11448215856253,1.7688108734326375,2.148616383618664,1,1.912431130983051,2.13267822645046
6234,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_33,0.8120765757395728,1.9455892612201542,False,1.7827468222035394,1.729631797310649,1.7933562790496664,1,2.092177566465326,2.173566246501074
6235,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_34,1.2840734858096874,2.1871028567991475,False,2.012589949832996,1.8921800758405007,1.7356728783884887,1,2.193358863618511,2.2829104506011872
6236,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_35,0.9025377607002903,1.953145857112721,False,2.0100959288862,2.051287915842103,1.897720513270115,1,2.177843423152109,1.7354727614014767
6237,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_36,0.46910961908915705,1.7962796765586553,False,2.0631854465176205,1.7112304727084584,1.9865280726488124,1,1.582430864268879,2.2663406694320676
6238,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_37,1.1413864756456475,1.7754906921015974,False,2.1720867901458947,2.143786516393028,2.1551764742067734,1,2.0735027083113544,1.8654517230266687
6239,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_38,1.416732868121709,1.9145717523604948,False,1.641031697677172,1.8356483166102704,2.1528154194062132,1,1.5432549559166056,1.8782626629098231
6240,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_39,1.1514504339202585,2.1019064292114065,False,2.246002426048548,1.614011384782707,2.149174713269808,1,2.024785600917434,2.349659922610855
6241,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_40,0.9188498339706134,2.3975544829015436,False,2.188738514294741,2.093539896909043,1.8075416791990948,1,1.7719621647878863,1.9766975704057195
6242,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_41,1.169955022638992,2.1817043956557374,False,1.6415966215519857,2.3031457787138123,1.4783798254829459,1,1.9850085161487159,2.245284635205113
6243,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_42,1.0641671522955296,2.1406245216062048,False,2.0085143543113015,2.134839847179853,1.7880508240824051,1,1.8157845087841018,2.105669760950989
6244,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_43,1.103292714831063,2.1543355740472427,False,2.15566882463245,1.9481401209258788,1.9409664046364703,1,2.0313503329954177,1.8085418841409386
6245,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_44,0.9961982702188237,2.0901144306948414,False,2.1193638054749426,1.6435748406196447,1.890637476920348,1,2.225269635522741,1.2756128475060688
6246,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_45,0.8158370213354922,2.121897190699602,False,2.156506304390542,1.748183116077839,1.7715053367656681,1,2.2358091632749053,2.0784470853989596
6247,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_46,1.0163430470804558,1.8445182378024914,False,1.9644552151435843,1.9591677842974706,1.744375340206513,1,2.000042130575713,1.964057110274582
6248,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_47,1.1096383677278954,1.8615958384033577,False,2.14333489163549,2.052492667316782,2.1531255847911406,1,1.8280124942796907,2.0387373837912817
6249,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_48,1.1408330964803977,1.8701541632858902,False,1.840441838157807,1.872570554497324,1.8780919438058905,1,2.071802140319786,1.9914403363254134
6250,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_49,1.0288783590132093,2.1306352828659474,False,2.087607911060296,1.7835457119409237,1.8417485242610914,1,1.856743713424323,1.7925468649574199
6251,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_50,0.9107827279132852,2.2511752762878876,False,1.8621031236633687,1.8564334469695656,1.8623097886461488,1,2.2254746549420723,2.1085250347870264
6252,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_51,1.1296517225897142,2.2418659580987974,False,1.861684676063392,1.7030653957749449,1.6809636613455863,1,2.015655866801644,1.9555646298923905
6253,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_52,1.0484423075039238,1.7375447390563077,False,2.1177747143327923,1.9227180040257557,1.8790002479907884,1,1.6557335414929875,2.2349560672949234
6254,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_53,1.1639037672719745,2.1135617869467547,False,1.8623848852805402,2.1340135559569666,2.0503825519725196,1,1.8484074336370737,1.8292377637279913
6255,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_54,1.0316500840553582,2.279064701755323,False,1.9759774956554679,2.0170049320349026,2.134078268527329,1,1.6260147865019077,1.994919801681151
6256,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_55,0.817618925653105,2.372722908948798,False,2.330207522864087,2.0886947472404884,2.2099919445114526,1,1.9029184211932697,1.797150378047053
6257,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_56,1.2522367393374167,1.7592348681315269,False,2.1305747206916594,2.177155792057115,2.232167090235076,1,1.5002429898452674,2.2256066069939022
6258,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_57,0.914345386380503,1.8972150493000777,False,1.7346245698975604,1.8683325126272843,2.0268181314058173,1,1.9170715476166789,2.0497957571075562
6259,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_58,1.2607702252121806,1.9237572084761814,False,2.009609731623965,1.8095396731595317,1.9301527239315834,1,2.1467612044570443,2.0154811039146976
6260,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_59,0.8904890255381055,2.205650548109266,False,1.7784324380037306,2.4353443315861276,1.994458227161933,1,2.177528509353057,1.843228927283209
6261,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_60,1.0674998779953675,2.275681300135296,False,2.2702951757129326,2.0254040079559585,1.9466801355425893,1,1.9599732013765712,2.106434086205681
6262,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_61,1.1320626593260068,1.991151251824303,False,1.9748677654417814,1.7029933878766919,1.7267295336714212,1,2.099215599545062,1.9930354850723837
6263,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_62,0.996920740681287,2.224337467744671,False,2.0542085142565667,1.8101187068127138,1.9067692680419448,1,1.7666842649647232,2.3487748604048324
6264,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_63,0.9981523721374503,2.247459939466427,False,2.0707740286744123,1.8030627653909417,1.9381477164745384,1,1.59502796129284,2.1941438386096133
6265,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_64,0.6145343372154004,2.1130654948108694,False,1.787859235870266,1.6092997781472862,2.05939383972962,1,1.8612073569930534,1.9905925904912374
6266,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_65,1.0838987701813099,1.8342261176814516,False,1.924459273824935,2.21779495457957,2.2196002014843743,1,2.3004271514801413,1.9906767784694028
6267,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_66,0.7935349468706049,1.405838894123423,False,2.0601252997838966,1.9617287450481118,1.9264113959758027,1,2.0247246556815663,1.895699296401517
6268,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_67,1.248103353376822,1.6795376551430286,False,1.7356109094070846,2.0728107416106867,1.8977506326586195,1,2.0318173506281645,1.9079699333874203
6269,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_68,1.1852596396650135,1.5272479728699513,False,1.8848575589210348,1.9459779665549264,2.472581546146246,1,2.042600129342287,2.155180303682151
6270,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_69,0.6122138371948721,1.6636477283955666,False,2.251248433585134,1.8187237583118114,2.0514235052006016,1,1.8200205446211175,2.003945304517547
6271,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_70,0.9901533946169925,2.074769163049438,False,2.0783104486132102,1.7785035855238014,2.082897218342215,1,2.119274298580855,1.9555735097276539
6272,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_71,0.9435351826474453,2.0284101272515556,False,2.0593986995227334,2.185809676992698,2.142240207665446,1,1.9079616429084525,2.2103276979205884
6273,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_72,0.9520747424817952,1.882599199501596,False,2.3982970940943638,1.8188106886684812,2.1529024076836887,1,1.872092992274862,2.009198174152606
6274,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_73,1.0928725243647208,2.026656807204264,False,2.1542827432981992,1.784379024124452,1.8815059732694839,1,1.949185117883898,1.9281647664653667
6275,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_74,1.2197795750443476,2.029706073105208,False,1.7954131840464647,1.8994064687757015,1.983763394351819,1,1.9562712505739828,1.7599087014473973
6276,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_75,1.039778411651032,2.157975801852107,False,1.6851482839164567,2.095244620050917,1.9873608841606032,1,1.8658496415296102,1.900080462708492
6277,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_76,1.4054218362929551,1.6879828894755153,False,2.028627729233993,2.005414970452316,2.004693073457482,1,1.830408635474659,2.0765889381346683
6278,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,HH_77,0.9485552878816238,2.128714503273261,False,1.575288960091465,1.5874410172135123,1.9749177349858278,1,2.0424034886798905,1.8730055252670432
